gene_id	S_2_SARS_5dpi_S70003	S_2_mock_5dpi_S70002	S_3_SARS_5dpi_S69996	S_3_mock_5dpi_S69997
ENSG00000276281	0	0	0	0
ENSG00000168899	349	156	144	367
ENSG00000168894	2940	2906	3879	2433
ENSG00000168890	92	96	142	172
ENSG00000168883	901	827	1035	389
ENSG00000168887	580	963	783	421
ENSG00000168878	0	0	0	0
ENSG00000115523	13	0	0	0
ENSG00000203363	0	0	0	0
ENSG00000199687	0	0	0	0
ENSG00000168874	298	222	413	428
ENSG00000278783	0	2	0	0
ENSG00000229498	2	1	114	0
ENSG00000252321	1	0	0	0
ENSG00000115525	425	450	850	609
ENSG00000232504	22	40	0	1
ENSG00000272564	10	16	0	0
ENSG00000287628	0	0	0	0
ENSG00000068654	74	264	2	35
ENSG00000132300	392	631	895	928
ENSG00000208772	0	0	0	0
ENSG00000132305	2373	2517	3648	2510
ENSG00000200241	0	0	0	0
ENSG00000265420	0	0	0	0
ENSG00000273080	9	9	0	22
ENSG00000132313	495	793	1208	1978
ENSG00000068615	46	83	0	0
ENSG00000202537	0	0	0	0
ENSG00000251974	0	0	0	0
ENSG00000115548	108	150	1249	389
ENSG00000115561	1340	2139	3392	2755
ENSG00000249884	1	9	3	0
ENSG00000200563	0	0	0	0
ENSG00000228363	0	22	0	0
ENSG00000239305	187	249	43	283
ENSG00000153561	236	650	1565	1033
ENSG00000153563	0	20	0	0
ENSG00000172116	8	0	0	0
ENSG00000233673	16	9	15	10
ENSG00000213605	0	0	0	0
ENSG00000187627	14	30	19	42
ENSG00000231351	4	7	13	16
ENSG00000226114	0	0	0	0
ENSG00000183281	16	31	4	87
ENSG00000285793	1	3	16	42
ENSG00000231259	0	0	0	0
ENSG00000266931	0	0	0	0
ENSG00000287931	0	0	0	0
ENSG00000230395	0	0	4	7
ENSG00000204745	12	23	87	45
ENSG00000264793	0	0	0	0
ENSG00000233671	0	0	0	0
ENSG00000281477	0	0	0	0
ENSG00000271097	0	0	0	0
ENSG00000287763	0	0	0	0
ENSG00000233999	0	0	0	0
ENSG00000224881	0	0	4	0
ENSG00000280721	24	18	1	1
ENSG00000222041	336	306	752	341
ENSG00000284879	3	5	0	24
ENSG00000273445	33	25	1	115
ENSG00000214354	0	0	1	1
ENSG00000265507	0	0	0	0
ENSG00000225933	3	6	0	0
ENSG00000234231	0	0	4	0
ENSG00000125551	4	17	1	0
ENSG00000185304	62	111	91	167
ENSG00000229604	7	2	3	5
ENSG00000225428	0	0	0	0
ENSG00000233205	129	125	154	183
ENSG00000275597	0	1	2	0
ENSG00000288437	3	0	0	0
ENSG00000222724	2	5	0	0
ENSG00000287670	17	0	116	36
ENSG00000172086	260	276	151	564
ENSG00000115593	0	0	0	0
ENSG00000265003	0	0	0	0
ENSG00000163586	0	0	0	0
ENSG00000144115	1028	723	603	384
ENSG00000232508	4	2	27	8
ENSG00000283262	0	0	0	0
ENSG00000212133	0	0	0	0
ENSG00000252395	0	0	0	0
ENSG00000224291	0	0	0	0
ENSG00000214336	0	0	0	0
ENSG00000172073	0	0	0	0
ENSG00000225420	0	4	0	0
ENSG00000172071	59	93	176	332
ENSG00000234028	43	53	276	130
ENSG00000287686	39	18	269	33
ENSG00000153574	355	573	1300	126
ENSG00000230006	42	128	34	35
ENSG00000240040	0	0	0	0
ENSG00000283270	0	0	0	0
ENSG00000265510	0	0	0	0
ENSG00000211592	0	0	0	0
ENSG00000211593	0	0	0	0
ENSG00000211594	0	0	0	0
ENSG00000211595	0	0	0	0
ENSG00000211596	0	0	0	0
ENSG00000211597	0	0	0	0
ENSG00000211598	0	0	0	0
ENSG00000211599	0	0	0	0
ENSG00000197794	0	0	0	0
ENSG00000225136	0	0	0	0
ENSG00000253435	0	0	0	0
ENSG00000243466	0	0	0	1
ENSG00000239855	0	0	0	0
ENSG00000243063	0	0	0	0
ENSG00000240671	0	0	0	0
ENSG00000241755	0	0	0	0
ENSG00000253278	0	0	0	0
ENSG00000241351	0	0	0	0
ENSG00000243290	0	0	0	0
ENSG00000253497	0	0	0	0
ENSG00000253265	0	0	0	0
ENSG00000244437	0	0	0	0
ENSG00000240864	0	0	0	7
ENSG00000240382	0	0	0	0
ENSG00000254157	0	0	0	0
ENSG00000253732	0	0	0	0
ENSG00000239951	0	0	0	0
ENSG00000211611	0	0	0	0
ENSG00000253578	0	0	0	0
ENSG00000253625	0	0	0	0
ENSG00000241294	0	0	0	0
ENSG00000253202	0	0	0	0
ENSG00000254098	0	0	0	0
ENSG00000277852	0	0	0	0
ENSG00000244575	0	1	0	0
ENSG00000244116	0	0	0	0
ENSG00000253998	0	0	0	0
ENSG00000243238	0	12	0	0
ENSG00000253158	0	0	0	0
ENSG00000253870	0	0	0	0
ENSG00000242076	0	0	0	0
ENSG00000253860	0	0	0	0
ENSG00000253461	0	0	0	0
ENSG00000253487	0	0	0	0
ENSG00000239862	0	0	0	0
ENSG00000253592	0	0	0	0
ENSG00000242371	0	0	0	0
ENSG00000273962	0	0	0	0
ENSG00000283427	0	0	0	0
ENSG00000283196	38	30	32	107
ENSG00000276861	0	0	0	0
ENSG00000283132	6	1	46	4
ENSG00000283214	52	37	33	41
ENSG00000283659	0	0	0	0
ENSG00000251039	0	0	0	0
ENSG00000251546	0	0	0	0
ENSG00000254009	0	0	0	0
ENSG00000250036	0	0	0	0
ENSG00000253127	0	0	0	0
ENSG00000232747	0	0	0	0
ENSG00000253501	0	0	0	0
ENSG00000239975	0	0	0	0
ENSG00000253191	0	0	0	0
ENSG00000253999	0	0	0	0
ENSG00000239571	0	12	0	0
ENSG00000243264	0	0	0	0
ENSG00000242534	0	0	0	0
ENSG00000224607	0	0	0	0
ENSG00000211623	0	0	0	0
ENSG00000254097	0	0	0	0
ENSG00000241566	0	0	0	0
ENSG00000254345	0	0	0	0
ENSG00000253365	0	0	0	0
ENSG00000225523	0	0	0	0
ENSG00000211625	0	0	0	0
ENSG00000253765	0	0	0	0
ENSG00000254220	0	0	0	0
ENSG00000211626	0	0	0	0
ENSG00000242766	0	0	0	0
ENSG00000241244	0	0	0	1
ENSG00000224041	0	0	0	0
ENSG00000254292	0	0	0	0
ENSG00000276566	0	0	0	0
ENSG00000278857	0	0	0	0
ENSG00000211632	0	0	0	0
ENSG00000253906	0	0	0	0
ENSG00000211633	0	0	0	0
ENSG00000242580	0	0	0	0
ENSG00000239819	0	0	0	0
ENSG00000228325	0	0	0	0
ENSG00000275490	0	0	0	0
ENSG00000270999	0	0	0	0
ENSG00000265897	0	0	0	0
ENSG00000281904	0	0	0	0
ENSG00000230964	2	2	8	2
ENSG00000261600	1	4	3	0
ENSG00000278131	0	1	1	0
ENSG00000143429	57	55	34	156
ENSG00000222835	0	0	0	0
ENSG00000184303	0	0	0	0
ENSG00000230572	1	0	4	0
ENSG00000271627	0	0	0	0
ENSG00000223703	57	38	40	27
ENSG00000232531	0	10	0	0
ENSG00000286698	0	0	0	0
ENSG00000236969	51	34	126	115
ENSG00000235235	0	0	10	0
ENSG00000214330	0	1	0	0
ENSG00000237085	53	51	75	57
ENSG00000227497	0	0	0	0
ENSG00000214329	0	0	0	0
ENSG00000226481	0	8	0	0
ENSG00000234898	0	0	0	0
ENSG00000235147	0	0	0	0
ENSG00000223816	0	0	28	0
ENSG00000286156	44	31	116	68
ENSG00000261522	0	0	0	0
ENSG00000259916	5	0	0	0
ENSG00000237383	0	0	0	0
ENSG00000227265	0	0	0	0
ENSG00000213355	0	0	0	0
ENSG00000234837	0	0	0	0
ENSG00000223564	0	0	0	0
ENSG00000232502	0	0	0	0
ENSG00000235571	0	0	0	0
ENSG00000229089	0	2	5	0
ENSG00000212140	0	0	0	0
ENSG00000278631	0	0	0	0
ENSG00000259848	0	0	0	0
ENSG00000163060	4	1	16	0
ENSG00000237055	0	0	0	0
ENSG00000232128	0	0	0	0
ENSG00000233158	0	4	2	0
ENSG00000231331	0	0	0	0
ENSG00000232594	0	0	0	0
ENSG00000233105	0	0	0	0
ENSG00000224585	0	0	0	0
ENSG00000233447	0	0	0	0
ENSG00000235186	0	0	0	0
ENSG00000277591	0	0	0	0
ENSG00000233850	0	0	0	0
ENSG00000172005	3	0	0	0
ENSG00000231062	0	3	0	0
ENSG00000287362	0	1	0	0
ENSG00000144029	781	822	2249	2066
ENSG00000144026	23	5	0	179
ENSG00000275111	129	303	480	28
ENSG00000275768	0	0	0	0
ENSG00000233757	2	0	0	0
ENSG00000155066	574	629	662	216
ENSG00000115041	0	9	0	0
ENSG00000235129	0	0	0	0
ENSG00000115042	1281	1092	1825	1273
ENSG00000248821	0	0	0	0
ENSG00000233275	0	2	0	0
ENSG00000227120	0	0	0	0
ENSG00000204705	0	11	0	0
ENSG00000277747	0	0	0	0
ENSG00000234903	0	0	0	0
ENSG00000144010	0	0	0	0
ENSG00000238162	0	0	0	0
ENSG00000223917	0	0	0	0
ENSG00000237308	0	0	0	0
ENSG00000224719	0	0	0	0
ENSG00000226185	0	0	0	0
ENSG00000272913	17	28	201	54
ENSG00000229689	31	27	0	73
ENSG00000236431	0	0	0	0
ENSG00000273305	0	0	0	0
ENSG00000233037	0	0	0	0
ENSG00000168992	0	10	0	14
ENSG00000232717	0	0	0	0
ENSG00000274028	0	0	0	0
ENSG00000230083	0	0	0	0
ENSG00000144015	0	0	0	0
ENSG00000236026	0	0	0	0
ENSG00000271003	0	0	0	0
ENSG00000270193	0	0	0	0
ENSG00000204699	0	0	0	0
ENSG00000275497	0	0	0	0
ENSG00000235959	0	0	0	0
ENSG00000236750	0	10	0	0
ENSG00000235584	0	0	0	0
ENSG00000237510	9	0	13	17
ENSG00000232931	97	439	463	188
ENSG00000174501	1411	4051	1241	1693
ENSG00000275961	0	0	0	0
ENSG00000231584	520	389	637	374
ENSG00000186281	15	3	40	51
ENSG00000274286	20	0	0	0
ENSG00000188886	0	0	0	0
ENSG00000158050	14	25	93	63
ENSG00000228873	0	0	0	0
ENSG00000084090	1934	3406	5665	4975
ENSG00000204685	68	53	1	0
ENSG00000135956	756	717	1037	1282
ENSG00000144021	2382	2342	3302	3997
ENSG00000144028	551	1329	2431	1379
ENSG00000230747	0	0	0	0
ENSG00000198885	0	0	0	0
ENSG00000121152	33	1	0	0
ENSG00000163121	2806	2267	4297	2286
ENSG00000235480	9	0	0	0
ENSG00000196843	1116	1214	5550	2335
ENSG00000114982	321	516	1637	369
ENSG00000249715	39	115	0	0
ENSG00000114988	773	1367	2016	618
ENSG00000158158	25	8	0	257
ENSG00000264157	0	0	0	0
ENSG00000273265	2	0	0	0
ENSG00000168763	229	163	0	517
ENSG00000163126	29	31	0	25
ENSG00000213337	417	238	418	569
ENSG00000168758	151	122	390	112
ENSG00000168754	0	0	0	0
ENSG00000286654	0	0	0	0
ENSG00000274206	0	0	0	0
ENSG00000252845	0	0	0	0
ENSG00000275094	0	0	0	0
ENSG00000273634	0	0	0	0
ENSG00000248134	0	0	0	0
ENSG00000144188	0	0	0	0
ENSG00000230343	0	0	0	0
ENSG00000236847	0	0	0	0
ENSG00000270748	0	0	0	0
ENSG00000271402	0	0	0	0
ENSG00000204670	0	0	0	0
ENSG00000188383	61	38	109	48
ENSG00000144199	908	823	1097	937
ENSG00000279791	7	11	0	0
ENSG00000275655	0	0	0	0
ENSG00000135976	459	1110	471	490
ENSG00000277701	14	24	18	15
ENSG00000237837	0	0	0	0
ENSG00000271351	0	0	0	0
ENSG00000276050	0	0	0	0
ENSG00000271015	0	0	0	0
ENSG00000270252	0	0	0	0
ENSG00000271569	0	0	0	0
ENSG00000270450	0	0	0	0
ENSG00000278537	0	0	0	0
ENSG00000270187	0	0	0	0
ENSG00000230606	19	65	52	25
ENSG00000278766	3	15	16	14
ENSG00000196912	490	1094	1101	257
ENSG00000235833	0	3	0	1
ENSG00000286036	0	1	0	0
ENSG00000228970	0	11	0	0
ENSG00000135940	8485	6663	13088	8182
ENSG00000115073	905	1174	1359	533
ENSG00000228486	1	14	0	0
ENSG00000201806	0	0	0	0
ENSG00000115085	9	0	0	0
ENSG00000075568	64	57	129	59
ENSG00000235734	234	203	431	329
ENSG00000238719	0	0	0	0
ENSG00000168658	6	7	0	0
ENSG00000231635	2	3	4	1
ENSG00000222000	0	0	0	0
ENSG00000144191	8	0	0	0
ENSG00000227987	0	0	0	0
ENSG00000040933	75	47	0	101
ENSG00000183513	576	451	898	775
ENSG00000115446	310	316	847	460
ENSG00000071073	417	711	1002	894
ENSG00000236564	2	0	0	0
ENSG00000226791	0	0	0	0
ENSG00000201070	0	0	0	0
ENSG00000196872	65	1	0	0
ENSG00000238830	0	0	0	0
ENSG00000135951	218	208	556	317
ENSG00000231822	1	15	88	20
ENSG00000241962	1	1	19	3
ENSG00000273045	105	77	140	481
ENSG00000144182	148	301	307	203
ENSG00000273155	0	0	10	0
ENSG00000158411	146	237	419	426
ENSG00000185414	167	311	989	899
ENSG00000185674	0	0	0	0
ENSG00000144214	18	3	0	0
ENSG00000115514	1249	1307	1736	1567
ENSG00000158417	1861	1783	3245	1904
ENSG00000135945	138	312	670	149
ENSG00000273306	0	0	0	0
ENSG00000144218	2	8	0	0
ENSG00000230393	0	0	0	0
ENSG00000232084	0	0	0	0
ENSG00000170500	29	84	0	47
ENSG00000269383	0	0	0	0
ENSG00000270699	0	1	0	0
ENSG00000115526	68	54	496	3
ENSG00000238029	3	0	5	3
ENSG00000204640	1	0	0	0
ENSG00000204637	3	9	13	22
ENSG00000115539	270	285	158	315
ENSG00000227259	0	0	1	0
ENSG00000234988	0	0	0	1
ENSG00000287832	0	0	0	0
ENSG00000226034	0	0	0	0
ENSG00000234169	0	0	0	0
ENSG00000228488	0	0	0	0
ENSG00000286737	1	0	0	0
ENSG00000170485	456	299	208	518
ENSG00000232034	0	2	7	0
ENSG00000230140	18	1	0	0
ENSG00000223947	0	0	144	0
ENSG00000071082	3471	4363	8192	5844
ENSG00000204634	729	709	2348	1365
ENSG00000271532	1	0	0	0
ENSG00000272902	10	23	762	0
ENSG00000158435	129	173	868	638
ENSG00000163162	4030	3893	8651	6647
ENSG00000212283	8	2	53	36
ENSG00000264857	0	0	0	0
ENSG00000175874	73	38	0	0
ENSG00000226058	0	0	0	0
ENSG00000196460	0	0	0	26
ENSG00000223826	0	0	0	0
ENSG00000237549	0	0	0	0
ENSG00000232556	0	0	0	0
ENSG00000286047	0	0	0	0
ENSG00000286101	0	0	0	0
ENSG00000071054	402	352	582	123
ENSG00000281162	0	1	0	1
ENSG00000115590	36	85	0	0
ENSG00000287771	0	0	0	0
ENSG00000115594	337	808	1629	1297
ENSG00000226925	0	6	0	0
ENSG00000115598	2	5	0	0
ENSG00000205716	0	0	0	0
ENSG00000115602	11	53	0	0
ENSG00000115604	29	54	0	0
ENSG00000236785	0	0	0	0
ENSG00000115607	0	0	0	0
ENSG00000264764	0	0	0	0
ENSG00000236525	0	0	0	0
ENSG00000234389	0	0	0	0
ENSG00000180251	0	15	0	0
ENSG00000115616	0	0	0	0
ENSG00000135953	160	280	54	350
ENSG00000170417	71	29	296	75
ENSG00000277527	0	0	0	0
ENSG00000224095	0	0	0	0
ENSG00000227680	0	0	0	0
ENSG00000229209	0	0	0	0
ENSG00000227623	0	0	0	0
ENSG00000286290	0	0	1	0
ENSG00000236596	0	5	0	0
ENSG00000221849	0	0	0	0
ENSG00000231723	0	0	0	0
ENSG00000232597	0	0	0	0
ENSG00000236141	0	0	0	0
ENSG00000256637	3	0	0	0
ENSG00000273515	0	0	0	0
ENSG00000228968	0	0	0	0
ENSG00000233955	0	0	0	0
ENSG00000227157	0	0	0	0
ENSG00000225765	0	0	0	0
ENSG00000287793	0	0	0	0
ENSG00000235597	0	0	0	0
ENSG00000234781	0	0	0	0
ENSG00000231626	0	0	0	0
ENSG00000236109	0	0	0	0
ENSG00000288565	0	0	77	0
ENSG00000230690	0	0	0	0
ENSG00000225669	0	0	0	0
ENSG00000228528	0	0	0	0
ENSG00000279904	0	4	0	0
ENSG00000207249	0	0	0	0
ENSG00000234177	0	0	0	0
ENSG00000213301	0	0	0	0
ENSG00000233639	7	4	0	0
ENSG00000269707	0	0	0	0
ENSG00000198914	0	0	0	0
ENSG00000229743	0	0	0	0
ENSG00000287135	0	1	0	0
ENSG00000224509	0	0	0	0
ENSG00000135972	259	421	1492	782
ENSG00000231851	1	0	0	0
ENSG00000226508	0	0	0	0
ENSG00000135973	0	0	0	0
ENSG00000272861	0	0	0	0
ENSG00000135966	30	82	78	104
ENSG00000235319	1	20	0	0
ENSG00000272994	11	47	0	114
ENSG00000135974	119	192	319	293
ENSG00000115641	3003	2896	3392	3610
ENSG00000238273	6	0	0	10
ENSG00000287036	0	0	0	0
ENSG00000287308	0	0	0	0
ENSG00000071051	135	219	525	214
ENSG00000235522	1	2	0	0
ENSG00000234162	0	0	0	0
ENSG00000119147	8	15	0	0
ENSG00000115652	1318	1440	1664	1100
ENSG00000233339	0	0	0	0
ENSG00000273595	0	0	0	0
ENSG00000213295	1	0	1	0
ENSG00000224061	5	9	17	16
ENSG00000230353	0	0	0	0
ENSG00000233939	0	0	0	0
ENSG00000227513	0	0	4	0
ENSG00000229682	0	0	0	0
ENSG00000235486	1	6	3	3
ENSG00000240935	6	11	0	4
ENSG00000153165	177	263	312	259
ENSG00000237666	0	2	3	1
ENSG00000254126	12	0	0	0
ENSG00000232001	0	0	0	0
ENSG00000231505	0	0	0	0
ENSG00000214199	1642	1603	2356	2292
ENSG00000144057	1	0	0	4
ENSG00000238250	0	0	0	0
ENSG00000227294	0	0	0	0
ENSG00000286218	0	0	0	0
ENSG00000229360	0	0	0	0
ENSG00000226905	0	0	0	0
ENSG00000229457	1	0	0	0
ENSG00000225588	0	0	0	0
ENSG00000237880	0	0	0	0
ENSG00000224568	7	0	0	0
ENSG00000286769	0	0	0	0
ENSG00000232991	0	0	0	0
ENSG00000230651	0	0	0	0
ENSG00000196862	142	174	224	224
ENSG00000233494	3	0	0	0
ENSG00000227270	0	0	0	1
ENSG00000237745	0	1	0	0
ENSG00000235325	50	34	42	27
ENSG00000115665	0	0	0	0
ENSG00000231221	0	0	0	0
ENSG00000229890	4	3	0	0
ENSG00000225328	0	0	0	0
ENSG00000236877	0	0	0	0
ENSG00000196228	0	0	0	0
ENSG00000227597	0	0	0	0
ENSG00000198203	104	235	860	87
ENSG00000261209	0	0	0	0
ENSG00000237223	11	33	0	1
ENSG00000271070	0	0	0	0
ENSG00000198075	213	139	367	121
ENSG00000271284	0	0	0	33
ENSG00000135968	1132	1764	5245	3424
ENSG00000214184	28	43	6	12
ENSG00000169756	395	692	1049	611
ENSG00000228763	0	4	23	0
ENSG00000233648	1	0	2	0
ENSG00000235644	4	2	5	4
ENSG00000153201	1021	1508	2383	1633
ENSG00000163006	24	39	273	0
ENSG00000227470	0	0	0	0
ENSG00000135960	0	0	0	0
ENSG00000277628	0	0	0	0
ENSG00000259863	2	0	0	0
ENSG00000172985	2	0	3	0
ENSG00000264934	0	0	0	0
ENSG00000228551	64	80	129	68
ENSG00000265965	0	0	0	0
ENSG00000186522	347	513	1547	509
ENSG00000237916	0	0	0	0
ENSG00000230696	0	0	2	0
ENSG00000198142	57	77	2	467
ENSG00000230603	0	0	0	0
ENSG00000231099	0	0	0	0
ENSG00000233307	1	0	1	0
ENSG00000233707	0	0	0	0
ENSG00000282033	0	0	0	0
ENSG00000015568	981	1196	1202	1192
ENSG00000256977	181	206	96	337
ENSG00000284337	0	1	0	1
ENSG00000186148	0	0	0	0
ENSG00000283684	8	4	6	17
ENSG00000240069	0	0	0	0
ENSG00000225108	1	15	9	0
ENSG00000204588	8	33	105	5
ENSG00000235721	1	0	0	0
ENSG00000229730	0	0	0	0
ENSG00000283283	3	2	0	0
ENSG00000265682	0	0	0	0
ENSG00000144063	4887	5437	6856	7001
ENSG00000264979	1	0	0	0
ENSG00000144061	123	160	674	611
ENSG00000233370	4	3	4	4
ENSG00000175701	52	74	84	79
ENSG00000261760	0	0	0	0
ENSG00000282304	0	0	0	0
ENSG00000282785	0	0	0	0
ENSG00000263881	0	0	0	0
ENSG00000283167	2	2	0	0
ENSG00000226991	0	0	0	0
ENSG00000230650	1	0	0	3
ENSG00000175772	21	24	90	12
ENSG00000226065	14	21	34	11
ENSG00000230596	0	0	0	0
ENSG00000273471	0	0	0	0
ENSG00000184115	0	0	0	0
ENSG00000257207	0	0	4	0
ENSG00000256671	1	2	0	14
ENSG00000227574	0	0	0	0
ENSG00000231583	0	0	0	0
ENSG00000183054	89	130	111	116
ENSG00000231536	0	0	0	0
ENSG00000216867	66	67	81	73
ENSG00000169679	14	0	0	0
ENSG00000235881	0	0	0	0
ENSG00000153093	5	0	0	9
ENSG00000236330	132	136	190	104
ENSG00000172965	339	339	948	530
ENSG00000204581	0	1	0	1
ENSG00000153094	117	192	380	708
ENSG00000230499	0	0	2	4
ENSG00000227992	0	0	1	0
ENSG00000271590	0	0	0	0
ENSG00000229118	0	0	8	0
ENSG00000270190	0	0	0	0
ENSG00000226928	4	6	2	3
ENSG00000266139	0	0	0	0
ENSG00000223973	4	13	27	15
ENSG00000285016	0	0	0	0
ENSG00000280878	0	0	0	0
ENSG00000240350	15	5	0	0
ENSG00000271635	0	0	0	0
ENSG00000225744	0	0	0	0
ENSG00000153107	161	370	676	536
ENSG00000237583	0	0	0	0
ENSG00000227842	0	0	0	0
ENSG00000228615	0	0	0	0
ENSG00000266063	0	0	0	0
ENSG00000230958	0	0	0	0
ENSG00000236307	26	19	32	33
ENSG00000153208	55	0	0	179
ENSG00000240183	0	0	0	0
ENSG00000225496	1	2	1	15
ENSG00000232277	0	0	0	0
ENSG00000286904	4	1	0	0
ENSG00000153214	532	1054	2280	2042
ENSG00000287141	0	0	0	0
ENSG00000144152	7	5	0	0
ENSG00000278962	4	0	0	0
ENSG00000144161	23	61	158	238
ENSG00000286545	0	0	0	237
ENSG00000188177	148	305	379	415
ENSG00000235258	0	0	0	0
ENSG00000236555	0	0	0	0
ENSG00000169629	214	301	349	383
ENSG00000283698	0	0	0	0
ENSG00000114999	23	56	0	118
ENSG00000125630	260	435	1258	428
ENSG00000207383	0	0	0	0
ENSG00000125611	459	414	760	503
ENSG00000243389	0	0	61	54
ENSG00000228251	4	10	0	7
ENSG00000231747	2	3	3	3
ENSG00000237753	28	17	0	0
ENSG00000144136	10	125	0	159
ENSG00000144130	0	0	0	0
ENSG00000169607	0	25	2	0
ENSG00000115008	95	91	0	0
ENSG00000287937	0	8	0	0
ENSG00000125538	3397	4248	2594	1956
ENSG00000280228	0	0	0	0
ENSG00000180152	13	8	9	7
ENSG00000125571	0	0	0	0
ENSG00000227368	0	0	0	0
ENSG00000136688	33	42	0	166
ENSG00000236124	0	0	1	0
ENSG00000232090	0	2	4	5
ENSG00000136694	0	0	0	0
ENSG00000136696	5	0	44	0
ENSG00000136695	7	0	0	0
ENSG00000136697	0	0	0	0
ENSG00000201805	0	0	0	0
ENSG00000136689	880	1202	1290	413
ENSG00000125637	517	442	488	272
ENSG00000234174	0	0	0	0
ENSG00000189223	806	658	1083	641
ENSG00000125618	375	666	965	748
ENSG00000234997	0	3	0	0
ENSG00000231292	0	1	0	0
ENSG00000272563	0	0	0	1
ENSG00000136682	406	427	1056	939
ENSG00000184492	0	0	0	0
ENSG00000234148	2	2	0	0
ENSG00000231943	0	6	0	0
ENSG00000225398	0	2	0	0
ENSG00000226516	0	0	0	0
ENSG00000287165	1	0	0	1
ENSG00000221055	0	0	0	0
ENSG00000146556	41	58	41	64
ENSG00000236397	10	24	0	0
ENSG00000279267	4	5	2	24
ENSG00000240356	144	146	184	251
ENSG00000144134	303	248	474	351
ENSG00000144158	236	203	353	319
ENSG00000175509	0	0	0	0
ENSG00000233479	3	0	0	0
ENSG00000227359	0	7	0	0
ENSG00000202427	0	0	0	0
ENSG00000115084	806	1476	3173	2335
ENSG00000265429	0	0	0	0
ENSG00000244063	8	0	0	0
ENSG00000228857	7	10	30	0
ENSG00000270019	6	5	9	0
ENSG00000115091	2415	3014	7977	6700
ENSG00000279957	1	0	0	0
ENSG00000234199	5	1	98	0
ENSG00000243179	0	0	0	15
ENSG00000212182	0	0	0	0
ENSG00000286513	0	0	0	0
ENSG00000235242	0	0	0	0
ENSG00000231926	0	0	0	0
ENSG00000222923	0	0	0	0
ENSG00000175497	1	0	0	0
ENSG00000231538	0	0	0	0
ENSG00000235717	0	0	0	0
ENSG00000286776	0	0	0	0
ENSG00000235026	0	0	0	0
ENSG00000230391	0	0	0	0
ENSG00000287451	0	0	0	0
ENSG00000271667	0	0	0	0
ENSG00000224869	0	0	0	0
ENSG00000226341	0	0	0	0
ENSG00000235871	0	0	0	0
ENSG00000230158	0	0	0	0
ENSG00000230950	0	0	0	0
ENSG00000228898	0	0	0	0
ENSG00000239185	0	0	0	0
ENSG00000227291	0	0	0	0
ENSG00000286370	0	0	0	0
ENSG00000238207	1	0	0	0
ENSG00000088205	1174	1426	4208	2565
ENSG00000236255	6	0	0	1
ENSG00000125631	0	3	0	0
ENSG00000125633	345	461	477	816
ENSG00000224967	0	0	0	0
ENSG00000235066	1	8	230	0
ENSG00000272895	0	0	0	0
ENSG00000279227	32	5	0	0
ENSG00000243510	0	0	0	0
ENSG00000125629	302	482	1157	1678
ENSG00000226856	2	4	0	0
ENSG00000258910	0	0	0	0
ENSG00000163064	4	0	0	0
ENSG00000019169	100	60	0	0
ENSG00000259094	0	0	0	0
ENSG00000144119	0	0	0	0
ENSG00000264833	0	0	0	0
ENSG00000115107	139	153	24	560
ENSG00000229867	0	4	0	0
ENSG00000186132	33	96	63	148
ENSG00000155368	1471	1463	3145	2578
ENSG00000171227	6685	4131	6288	7260
ENSG00000080293	3400	2176	1260	3647
ENSG00000231013	296	531	1733	2538
ENSG00000163075	630	873	225	1828
ENSG00000144120	708	670	1253	75
ENSG00000229326	0	0	0	0
ENSG00000088179	91	259	91	359
ENSG00000233741	0	0	0	1
ENSG00000115109	665	937	2372	3628
ENSG00000224789	0	0	0	0
ENSG00000202046	0	0	0	0
ENSG00000236878	0	0	0	0
ENSG00000227788	0	0	0	0
ENSG00000233286	0	3	0	0
ENSG00000243104	0	6	0	0
ENSG00000234065	0	3	0	0
ENSG00000223549	0	0	0	0
ENSG00000226479	708	617	1466	399
ENSG00000144118	1827	2610	2714	2122
ENSG00000235840	0	0	0	0
ENSG00000163083	2	0	0	0
ENSG00000280409	0	0	0	0
ENSG00000237614	0	0	0	0
ENSG00000232140	1	0	0	0
ENSG00000201006	0	0	0	0
ENSG00000229774	0	0	0	0
ENSG00000074047	4	0	0	0
ENSG00000271709	0	0	0	0
ENSG00000201584	0	0	0	0
ENSG00000234455	0	0	0	0
ENSG00000236145	0	0	0	0
ENSG00000115112	33	177	0	441
ENSG00000232723	0	0	0	0
ENSG00000074054	217	529	593	894
ENSG00000265451	0	0	0	26
ENSG00000264229	5	4	0	0
ENSG00000222467	1	0	0	0
ENSG00000236859	127	112	1	110
ENSG00000230993	0	0	0	1
ENSG00000279721	0	0	0	0
ENSG00000213239	5	9	13	4
ENSG00000155438	315	359	385	629
ENSG00000211460	1516	2544	3246	3714
ENSG00000270798	0	0	0	0
ENSG00000224655	1	0	0	0
ENSG00000286481	0	0	0	0
ENSG00000287871	0	0	0	0
ENSG00000237856	0	0	0	0
ENSG00000232740	0	0	0	0
ENSG00000287854	0	0	0	0
ENSG00000226708	0	0	0	0
ENSG00000235640	0	0	0	0
ENSG00000227738	0	0	0	0
ENSG00000279874	2	0	0	0
ENSG00000223118	0	0	0	0
ENSG00000228400	0	0	0	0
ENSG00000155052	1	3	0	0
ENSG00000238046	0	0	0	0
ENSG00000286384	6	66	0	0
ENSG00000270815	0	0	0	0
ENSG00000252674	0	0	0	0
ENSG00000206726	0	0	0	0
ENSG00000286206	0	0	0	0
